date_incident_concat,date_reported,year_reported,year_month_reported,year_qtr_reported,incident_id,nearest_port_code,nearest_port_name,nearest_port_state,nearest_port_lat,nearest_port_lng,incident_lat,incident_lng,fatalities,missing,casualties,survivors,female_casualties,male_casualties,child_casualties,cause_of_death_code,cause_of_death,cause_of_death_category,location_code,location_desc,url_code,url_desc,source_quality_code,source_desc
2016-08-06|43385,2016-08-06,2016,2016-8,2016-3,43385,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-06|43384,2016-08-06,2016,2016-8,2016-3,43384,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-07|43387,2016-08-07,2016,2016-8,2016-3,43387,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,108,Hyperthermia,Exposure,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-08|43388,2016-08-08,2016,2016-8,2016-3,43388,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-08|43389,2016-08-08,2016,2016-8,2016-3,43389,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-09|43390,2016-08-09,2016,2016-8,2016-3,43390,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,110,Presumed hyperthermia,Exposure,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-21|43411,2016-08-21,2016,2016-8,2016-3,43411,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-23|43412,2016-08-23,2016,2016-8,2016-3,43412,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-24|43413,2016-08-24,2016,2016-8,2016-3,43413,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-26|43414,2016-08-26,2016,2016-8,2016-3,43414,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-27|43415,2016-08-27,2016,2016-8,2016-3,43415,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,108,Hyperthermia,Exposure,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-30|43416,2016-08-30,2016,2016-8,2016-3,43416,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-02|43425,2016-09-02,2016,2016-9,2016-3,43425,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-02|43424,2016-09-02,2016,2016-9,2016-3,43424,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-06|43427,2016-09-06,2016,2016-9,2016-3,43427,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-07|43429,2016-09-07,2016,2016-9,2016-3,43429,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-07|43428,2016-09-07,2016,2016-9,2016-3,43428,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-11|43432,2016-09-11,2016,2016-9,2016-3,43432,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-12|43433,2016-09-12,2016,2016-9,2016-3,43433,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-12|43434,2016-09-12,2016,2016-9,2016-3,43434,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-13|43435,2016-09-13,2016,2016-9,2016-3,43435,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,110,Presumed hyperthermia,Exposure,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-13|43436,2016-09-13,2016,2016-9,2016-3,43436,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-14|43437,2016-09-14,2016,2016-9,2016-3,43437,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-17|43440,2016-09-17,2016,2016-9,2016-3,43440,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-19|43448,2016-09-19,2016,2016-9,2016-3,43448,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-20|43449,2016-09-20,2016,2016-9,2016-3,43449,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-20|43451,2016-09-20,2016,2016-9,2016-3,43451,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-20|43450,2016-09-20,2016,2016-9,2016-3,43450,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-21|43456,2016-09-21,2016,2016-9,2016-3,43456,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-22|43457,2016-09-22,2016,2016-9,2016-3,43457,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,132,Unknown (decomposed remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-22|43458,2016-09-22,2016,2016-9,2016-3,43458,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-23|43459,2016-09-23,2016,2016-9,2016-3,43459,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-27|43463,2016-09-27,2016,2016-9,2016-3,43463,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-09-30|43464,2016-09-30,2016,2016-9,2016-3,43464,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,1,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-02|43469,2016-10-02,2016,2016-10,2016-4,43469,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-06|43473,2016-10-06,2016,2016-10,2016-4,43473,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-10|43474,2016-10-10,2016,2016-10,2016-4,43474,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-10|43475,2016-10-10,2016,2016-10,2016-4,43475,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-12|43485,2016-10-12,2016,2016-10,2016-4,43485,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-14|43487,2016-10-14,2016,2016-10,2016-4,43487,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,1,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-14|43489,2016-10-14,2016,2016-10,2016-4,43489,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-14|43488,2016-10-14,2016,2016-10,2016-4,43488,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-14|43486,2016-10-14,2016,2016-10,2016-4,43486,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-19|43502,2016-10-19,2016,2016-10,2016-4,43502,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,1,,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-22|43523,2016-10-22,2016,2016-10,2016-4,43523,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-24|43525,2016-10-24,2016,2016-10,2016-4,43525,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-25|43526,2016-10-25,2016,2016-10,2016-4,43526,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-10-27|43527,2016-10-27,2016,2016-10,2016-4,43527,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,134,Unknown (mummified remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-11-04|43532,2016-11-04,2016,2016-11,2016-4,43532,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-11-09|43541,2016-11-09,2016,2016-11,2016-4,43541,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-11-16|43550,2016-11-16,2016,2016-11,2016-4,43550,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-11-16|43549,2016-11-16,2016,2016-11,2016-4,43549,2602,Lukeville,Arizona,31.8825,-112.815,31.9652036,-113.0118945,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1238,Pima County (see spreadsheet for coordinates),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
